"size","depth","timeTakenToSort","MaxDepthInTheory","isPerfectSorted"
1000000,10,0.3105255,19,false
1000000,11,0.2729627,19,false
1000000,12,0.3028845,19,false
1000000,13,0.2647753,19,false
1000000,14,0.251857,19,false
1000000,15,0.24929130000000002,19,false
1000000,16,0.2455363,19,false
1000000,17,0.24708990000000003,19,true
1000000,18,0.2636808,19,true
1000000,19,0.24359240000000001,19,true
1000000,20,0.2398722,19,true
1000000,21,0.3417172,19,true
1000000,22,0.2553087,19,false
1000000,23,0.2589668,19,false
1000000,24,0.2404859,19,false
1000000,25,0.2349574,19,false
1000000,26,0.2517823,19,false
1000000,27,0.2597215,19,false
1000000,28,0.2335579,19,false
1000000,29,0.2429465,19,false
1000000,30,0.23068010000000003,19,false
1000000,31,0.23318390000000003,19,false
1000000,32,0.23936890000000002,19,false
1000000,33,0.2218417,19,false
1000000,34,0.2105419,19,false
1000000,35,0.2407554,19,false
1000000,36,0.20219330000000002,19,false
1000000,37,0.2043626,19,false
1000000,38,0.23113560000000002,19,false
1000000,39,0.2845535,19,false
1000000,40,0.2376983,19,false
1000000,41,0.231886,19,false
1000000,42,0.23593450000000002,19,false
1000000,43,0.2330933,19,false
1000000,44,0.23739600000000002,19,false
1000000,45,0.22802080000000002,19,false
1000000,46,0.2336947,19,false
1000000,47,0.2350926,19,false
1000000,48,0.2304623,19,false
1000000,49,0.23874830000000002,19,false
1000000,50,0.25063610000000003,19,false
1000000,51,0.2364445,19,false
1000000,52,0.25849920000000004,19,false
1000000,53,0.2391897,19,false
1000000,54,0.2343345,19,false
1000000,55,0.2368145,19,false
1000000,56,0.2334919,19,false
1000000,57,0.23525130000000002,19,false
1000000,58,0.23507,19,false
1000000,59,0.2338683,19,false
1000000,60,0.2332722,19,false
1000000,61,0.23351170000000002,19,false
1000000,62,0.2359292,19,false
1000000,63,0.23279460000000002,19,false
1000000,64,0.2485611,19,false
1000000,65,0.2327866,19,false
1000000,66,0.23449940000000002,19,false
1000000,67,0.2377739,19,false
1000000,68,0.23586680000000002,19,false
1000000,69,0.23747620000000003,19,false
1000000,70,0.234745,19,false
1000000,71,0.233778,19,false
1000000,72,0.244512,19,false
1000000,73,0.4100706,19,false
1000000,74,0.2531513,19,false
1000000,75,0.24835680000000002,19,false
