"size","depth","timeTakenToSort","MaxDepthInTheory","isPerfectSorted"
700000,35,0.1235426,19,false
700000,36,0.12384300000000001,19,false
700000,37,0.12448250000000001,19,false
700000,38,0.1236136,19,false
700000,39,0.12389660000000001,19,false
700000,40,0.15763100000000002,19,false
700000,41,0.1315194,19,false
700000,42,0.1332267,19,false
700000,43,0.12389510000000001,19,false
700000,44,0.1365242,19,false
700000,45,0.126758,19,false
700000,46,0.156173,19,false
700000,47,0.2025712,19,false
700000,48,0.1663732,19,false
700000,49,0.15732480000000001,19,false
700000,50,0.15737220000000002,19,false
700000,51,0.1607173,19,false
700000,52,0.155332,19,false
700000,53,0.1336995,19,false
700000,54,0.12288170000000001,19,false
700000,55,0.12178420000000001,19,false
700000,56,0.12878910000000002,19,false
700000,57,0.16603710000000002,19,false
700000,58,0.13253320000000002,19,false
700000,59,0.1432109,19,false
700000,60,0.13514230000000002,19,false
700000,61,0.1364699,19,false
700000,62,0.1689092,19,false
700000,63,0.1562985,19,false
700000,64,0.1419685,19,false
700000,65,0.12588390000000002,19,false
700000,66,0.178928,19,false
700000,67,0.1336025,19,false
700000,68,0.16080440000000001,19,false
700000,69,0.13937660000000002,19,false
700000,70,0.12247490000000001,19,false
700000,71,0.13045210000000002,19,false
700000,72,0.1246236,19,false
700000,73,0.1239066,19,false
700000,74,0.1236266,19,false
700000,75,0.12371280000000001,19,false
"-------------------------------------------------------"
800000,10,5.0161328,19,false
800000,11,2.9700925000000002,19,false
800000,12,1.4381756,19,false
800000,13,0.8073003000000001,19,false
800000,14,0.43494770000000005,19,true
800000,15,0.34248310000000004,19,true
800000,16,0.22259120000000002,19,true
800000,17,0.19463950000000002,19,true
800000,18,0.15838290000000002,19,true
800000,19,0.1510174,19,false
800000,20,0.1571489,19,false
800000,21,0.1753614,19,false
800000,22,0.176579,19,false
800000,23,0.1393238,19,false
800000,24,0.13797900000000002,19,false
800000,25,0.1399756,19,false
800000,26,0.1390191,19,false
800000,27,0.14017790000000002,19,false
800000,28,0.13809200000000002,19,false
800000,29,0.1392842,19,false
800000,30,0.1634315,19,false
800000,31,0.19094640000000002,19,false
800000,32,0.15446580000000001,19,false
800000,33,0.13804170000000002,19,false
800000,34,0.1631275,19,false
800000,35,0.17396810000000001,19,false
800000,36,0.1363254,19,false
800000,37,0.1584401,19,false
800000,38,0.1627018,19,false
800000,39,0.14101070000000002,19,false
800000,40,0.13574440000000002,19,false
800000,41,0.13646850000000002,19,false
800000,42,0.14103100000000002,19,false
800000,43,0.181365,19,false
800000,44,0.1372813,19,false
800000,45,0.1350431,19,false
800000,46,0.1578439,19,false
800000,47,0.1671391,19,false
800000,48,0.1557231,19,false
800000,49,0.1468971,19,false
800000,50,0.1360518,19,false
800000,51,0.13502170000000002,19,false
800000,52,0.1355792,19,false
800000,53,0.1355509,19,false
800000,54,0.1352163,19,false
800000,55,0.1348484,19,false
800000,56,0.13505820000000002,19,false
800000,57,0.1368379,19,false
800000,58,0.13642880000000002,19,false
800000,59,0.139743,19,false
800000,60,0.13544710000000001,19,false
800000,61,0.1639132,19,false
800000,62,0.18955070000000002,19,false
800000,63,0.1655269,19,false
800000,64,0.1376589,19,false
800000,65,0.17043850000000002,19,false
800000,66,0.18597190000000002,19,false
800000,67,0.1836681,19,false
800000,68,0.1374641,19,false
800000,69,0.1352926,19,false
800000,70,0.1840175,19,false
800000,71,0.1533489,19,false
800000,72,0.1540204,19,false
800000,73,0.15566660000000002,19,false
800000,74,0.1699079,19,false
800000,75,0.1566051,19,false
"-------------------------------------------------------"
900000,10,5.804316200000001,19,false
900000,11,3.2408215,19,false
900000,12,1.5567748000000001,19,false
900000,13,0.9702649000000001,19,false
900000,14,0.564158,19,false
900000,15,0.3711128,19,false
900000,16,0.31605550000000004,19,true
900000,17,0.2148075,19,true
900000,18,0.17482340000000002,19,true
900000,19,0.16902930000000002,19,true
900000,20,0.16096390000000002,19,false
